2019-08-06,1.7300
2019-08-07,1.7100
2019-08-08,1.7200
2019-08-09,1.7400
2019-08-12,1.6500
2019-08-13,1.6800
2019-08-14,1.5900
2019-08-15,1.5200
2019-08-16,1.5500
2019-08-19,1.6000
2019-08-20,1.5500
2019-08-21,1.5900
2019-08-22,1.6200
2019-08-23,1.5200
2019-08-26,1.5400
2019-08-27,1.4900
2019-08-28,1.4700
2019-08-29,1.5000
2019-08-30,1.5000
2019-09-03,1.4700
2019-09-04,1.4700
2019-09-05,1.5700
2019-09-06,1.5500
2019-09-09,1.6300
2019-09-10,1.7200
2019-09-11,1.7500
2019-09-12,1.7900
2019-09-13,1.9000
2019-09-16,1.8400
2019-09-17,1.8100
2019-09-18,1.8000
2019-09-19,1.7900
2019-09-20,1.7400
2019-09-23,1.7200
2019-09-24,1.6400
2019-09-25,1.7300
2019-09-26,1.7000
2019-09-27,1.6900
2019-09-30,1.6800
2019-10-01,1.6500
2019-10-02,1.6000
2019-10-03,1.5400
2019-10-04,1.5200
2019-10-07,1.5600
2019-10-08,1.5400
2019-10-09,1.5900
2019-10-10,1.6700
2019-10-11,1.7600
2019-10-15,1.7700
2019-10-16,1.7500
2019-10-17,1.7600
2019-10-18,1.7600
2019-10-21,1.8000
2019-10-22,1.7800
2019-10-23,1.7700
2019-10-24,1.7700
2019-10-25,1.8000
2019-10-28,1.8500
2019-10-29,1.8400
2019-10-30,1.7800
2019-10-31,1.6900
2019-11-01,1.7300
2019-11-04,1.7900
2019-11-05,1.8600
2019-11-06,1.8100
2019-11-07,1.9200
2019-11-08,1.9400
2019-11-12,1.9200
2019-11-13,1.8800
2019-11-14,1.8200
2019-11-15,1.8400
2019-11-18,1.8100
2019-11-19,1.7900
2019-11-20,1.7300
2019-11-21,1.7700
2019-11-22,1.7700
2019-11-25,1.7600
